x,y,z,Cell Type
0.0501847,0.343764,-0.0237562,Cortical Thick Ascending Limb
0.0843228,0.338748,-0.0604377,Cortical Thick Ascending Limb
0.0892951,0.2835,-0.0331743,Cortical Thick Ascending Limb
0.0930414,0.322921,-0.0359687,Cortical Thick Ascending Limb
0.102314,0.275053,-0.00855982,Cortical Thick Ascending Limb
0.0827172,0.276083,-0.0283914,Cortical Thick Ascending Limb
0.095319,0.329146,-0.040963,Cortical Thick Ascending Limb
0.099974,0.29905,-0.0184121,Cortical Thick Ascending Limb
0.0683591,0.314008,-0.0492871,Cortical Thick Ascending Limb
0.0958159,0.318922,-0.0302353,Cortical Thick Ascending Limb
0.0822789,0.309541,-0.00924418,Cortical Thick Ascending Limb
0.0588407,0.278976,0.00196068,Cortical Thick Ascending Limb
0.0601066,0.332956,-0.0607773,Cortical Thick Ascending Limb
0.065463,0.290603,-0.0309778,Cortical Thick Ascending Limb
0.0688811,0.320433,-0.0576909,Cortical Thick Ascending Limb
0.0814247,0.293759,0.00600788,Cortical Thick Ascending Limb
0.0956621,0.29494,-0.0338628,Cortical Thick Ascending Limb
0.0390584,0.334438,-0.021678,Cortical Thick Ascending Limb
0.10069,0.284785,-0.016533,Cortical Thick Ascending Limb
0.0692264,0.298383,-0.0475172,Cortical Thick Ascending Limb
0.0518584,0.32132,-0.0494893,Cortical Thick Ascending Limb
0.103087,0.306943,-0.0348756,Cortical Thick Ascending Limb
0.0464503,0.315577,-0.0186247,Cortical Thick Ascending Limb
0.045784,0.330576,-0.0401392,Cortical Thick Ascending Limb
0.0729097,0.288203,-0.0377747,Cortical Thick Ascending Limb
0.0787061,0.263388,0.00684513,Cortical Thick Ascending Limb
0.0447383,0.330646,-0.0340857,Cortical Thick Ascending Limb
0.0457506,0.334106,-0.0407883,Cortical Thick Ascending Limb
0.0718959,0.302132,-0.0537228,Cortical Thick Ascending Limb
0.0430796,0.34176,-0.0335029,Cortical Thick Ascending Limb
0.0797291,0.251779,6.74608e-05,Cortical Thick Ascending Limb
0.0889162,0.326779,-0.0535507,Cortical Thick Ascending Limb
0.0722347,0.276184,-0.0302244,Cortical Thick Ascending Limb
0.0836038,0.285026,0.00366185,Cortical Thick Ascending Limb
0.0736079,0.252567,0.000930925,Cortical Thick Ascending Limb
0.0573229,0.339964,-0.0237329,Cortical Thick Ascending Limb
0.0773455,0.269832,0.0121216,Cortical Thick Ascending Limb
0.0826321,0.280804,0.0100709,Cortical Thick Ascending Limb
0.105495,0.280606,-0.0177114,Cortical Thick Ascending Limb
0.102392,0.316639,-0.0287922,Cortical Thick Ascending Limb
0.0725477,0.284315,0.00722973,Cortical Thick Ascending Limb
0.0942539,0.283758,0.000867219,Cortical Thick Ascending Limb
0.0580277,0.311759,-0.0364814,Cortical Thick Ascending Limb
0.0725062,0.277388,-0.0180623,Cortical Thick Ascending Limb
0.0936829,0.322901,-0.0219483,Cortical Thick Ascending Limb
0.0850458,0.271484,-0.0228094,Cortical Thick Ascending Limb
0.0465384,0.335815,-0.0510874,Cortical Thick Ascending Limb
0.0590307,0.335421,-0.0197259,Cortical Thick Ascending Limb
0.0818366,0.263103,0.00597226,Cortical Thick Ascending Limb
0.0463925,0.346134,-0.0520086,Cortical Thick Ascending Limb
0.0691715,0.263403,-0.00838715,Cortical Thick Ascending Limb
0.0544003,0.341981,-0.054621,Cortical Thick Ascending Limb
0.0757719,0.272318,-0.0273672,Cortical Thick Ascending Limb
0.0848771,0.328038,-0.0258808,Cortical Thick Ascending Limb
0.0930511,0.263815,-0.00832007,Cortical Thick Ascending Limb
0.0607587,0.340851,-0.0209782,Cortical Thick Ascending Limb
0.0551503,0.316492,-0.0456537,Cortical Thick Ascending Limb
0.0933099,0.268505,-0.0211091,Cortical Thick Ascending Limb
0.102196,0.295292,-0.0171273,Cortical Thick Ascending Limb
0.0974547,0.320629,-0.0510626,Cortical Thick Ascending Limb
0.070178,0.342127,-0.0392848,Cortical Thick Ascending Limb
0.048171,0.347447,-0.0443229,Cortical Thick Ascending Limb
0.0795973,0.285862,0.0081069,Cortical Thick Ascending Limb
0.07688,0.299454,-0.0436583,Cortical Thick Ascending Limb
0.0814707,0.253209,-0.00391427,Cortical Thick Ascending Limb
0.104526,0.304301,-0.023223,Cortical Thick Ascending Limb
0.0991731,0.296218,-0.0183308,Cortical Thick Ascending Limb
0.0930955,0.260778,-0.0137236,Cortical Thick Ascending Limb
0.0863885,0.333179,-0.0450682,Cortical Thick Ascending Limb
0.0819154,0.263402,0.00259352,Cortical Thick Ascending Limb
0.0908193,0.297265,-0.0501225,Cortical Thick Ascending Limb
0.0666677,0.341379,-0.0358029,Cortical Thick Ascending Limb
0.0961351,0.306243,-0.0514215,Cortical Thick Ascending Limb
0.0965304,0.319375,-0.0382465,Cortical Thick Ascending Limb
0.0682533,0.260441,0.00530603,Cortical Thick Ascending Limb
0.0908969,0.315046,-0.0570438,Cortical Thick Ascending Limb
0.0722177,0.287453,-0.0357544,Cortical Thick Ascending Limb
0.0442632,0.339993,-0.0387968,Cortical Thick Ascending Limb
0.0626139,0.299943,-0.0349899,Cortical Thick Ascending Limb
0.0916247,0.318926,-0.0204581,Cortical Thick Ascending Limb
0.0541221,0.331266,-0.0210853,Cortical Thick Ascending Limb
0.0926981,0.309403,-0.0462812,Cortical Thick Ascending Limb
0.0695424,0.323145,-0.0582524,Cortical Thick Ascending Limb
0.0679705,0.286135,-0.0219226,Cortical Thick Ascending Limb
0.0905145,0.2685,-0.0155037,Cortical Thick Ascending Limb
0.0887888,0.321951,-0.0314929,Cortical Thick Ascending Limb
0.0369747,0.340136,-0.0233919,Cortical Thick Ascending Limb
0.0515474,0.337627,-0.0553017,Cortical Thick Ascending Limb
0.0441157,0.350694,-0.0384573,Cortical Thick Ascending Limb
0.0358261,0.341694,-0.0267545,Cortical Thick Ascending Limb
0.0926869,0.293997,-0.0102066,Cortical Thick Ascending Limb
0.103067,0.295532,-0.0164858,Cortical Thick Ascending Limb
0.0660248,0.313894,-0.0473408,Cortical Thick Ascending Limb
0.0978617,0.310458,-0.0241645,Cortical Thick Ascending Limb
0.0694794,0.277729,-0.0120086,Cortical Thick Ascending Limb
0.0904329,0.317377,-0.01132,Cortical Thick Ascending Limb
0.0842345,0.258439,-0.00510583,Cortical Thick Ascending Limb
0.0895969,0.284509,-0.0393532,Cortical Thick Ascending Limb
0.0693681,0.34701,-0.0502916,Cortical Thick Ascending Limb
0.0981994,0.306013,-0.0381401,Cortical Thick Ascending Limb
0.105269,0.30282,-0.0392365,Cortical Thick Ascending Limb
0.046614,0.353722,-0.0431413,Cortical Thick Ascending Limb
0.0857832,0.276867,-0.0363194,Cortical Thick Ascending Limb
0.0697397,0.282743,-0.0270819,Cortical Thick Ascending Limb
0.0385264,0.339416,-0.0202152,Cortical Thick Ascending Limb
0.0938709,0.309801,-0.0163337,Cortical Thick Ascending Limb
0.0495428,0.333222,-0.045501,Cortical Thick Ascending Limb
0.0587932,0.295747,-0.0268208,Cortical Thick Ascending Limb
0.0738584,0.328021,-0.0556575,Cortical Thick Ascending Limb
0.0949488,0.269148,-0.0143748,Cortical Thick Ascending Limb
0.101425,0.285687,-0.00768554,Cortical Thick Ascending Limb
0.0630232,0.270633,-0.00602787,Cortical Thick Ascending Limb
0.0500594,0.3528,-0.0453573,Cortical Thick Ascending Limb
0.0747714,0.264541,-0.00891638,Cortical Thick Ascending Limb
0.0661475,0.333555,-0.0619378,Cortical Thick Ascending Limb
0.0370688,0.331414,-0.0310266,Cortical Thick Ascending Limb
0.0673487,0.295532,0.00117882,Cortical Thick Ascending Limb
0.0504038,0.336071,-0.0472997,Cortical Thick Ascending Limb
0.0754698,0.292145,-0.0385214,Cortical Thick Ascending Limb
0.0784857,0.322184,-0.01737,Cortical Thick Ascending Limb
0.0693137,0.346172,-0.0528059,Cortical Thick Ascending Limb
0.0724324,0.332172,-0.0209202,Cortical Thick Ascending Limb
0.085445,0.278342,-0.0317193,Cortical Thick Ascending Limb
0.0921603,0.324569,-0.058992,Cortical Thick Ascending Limb
0.0920545,0.291835,-0.0378351,Cortical Thick Ascending Limb
0.0638777,0.295469,-0.0376002,Cortical Thick Ascending Limb
0.100214,0.296724,-0.0124476,Cortical Thick Ascending Limb
0.0961453,0.323456,-0.0274022,Cortical Thick Ascending Limb
0.0492849,0.316004,-0.0425687,Cortical Thick Ascending Limb
0.0825944,0.299849,-0.00514998,Cortical Thick Ascending Limb
0.10535,0.289054,-0.0266683,Cortical Thick Ascending Limb
0.102371,0.277422,-0.0210923,Cortical Thick Ascending Limb
0.0536725,0.307088,-0.0439356,Cortical Thick Ascending Limb
0.0928134,0.290603,-0.000469364,Cortical Thick Ascending Limb
0.0667267,0.309298,-0.0449995,Cortical Thick Ascending Limb
0.0776858,0.27311,-0.0308057,Cortical Thick Ascending Limb
0.0708978,0.28896,-0.0395627,Cortical Thick Ascending Limb
0.064953,0.345893,-0.0287106,Cortical Thick Ascending Limb
0.0685699,0.265416,-0.00696515,Cortical Thick Ascending Limb
0.0810513,0.309258,-0.0562039,Cortical Thick Ascending Limb
0.095242,0.27607,-0.0246189,Cortical Thick Ascending Limb
0.0977775,0.306171,-0.0381006,Cortical Thick Ascending Limb
0.0769656,0.282364,-0.0254314,Cortical Thick Ascending Limb
0.0957602,0.278437,-0.0345135,Cortical Thick Ascending Limb
0.0879004,0.301503,-0.00350357,Cortical Thick Ascending Limb
0.0961435,0.285806,-0.0346173,Cortical Thick Ascending Limb
0.0805807,0.30373,-0.0473612,Cortical Thick Ascending Limb
0.0906503,0.328841,-0.0345444,Cortical Thick Ascending Limb
0.106167,0.297355,-0.0292744,Cortical Thick Ascending Limb
0.103299,0.306544,-0.0349192,Cortical Thick Ascending Limb
0.0426494,0.323143,-0.0397798,Cortical Thick Ascending Limb
0.0853669,0.299708,-0.0492498,Cortical Thick Ascending Limb
0.0418991,0.318598,-0.0282857,Cortical Thick Ascending Limb
0.0536494,0.352682,-0.0598874,Cortical Thick Ascending Limb
0.0857973,0.288319,-0.0395207,Cortical Thick Ascending Limb
0.068943,0.269536,0.00602209,Cortical Thick Ascending Limb
0.0398272,0.323146,-0.0209683,Cortical Thick Ascending Limb
0.0473496,0.332127,-0.045702,Cortical Thick Ascending Limb
0.0976458,0.273054,-0.0225783,Cortical Thick Ascending Limb
0.093565,0.320013,-0.0334062,Cortical Thick Ascending Limb
0.100707,0.283514,-0.00912096,Cortical Thick Ascending Limb
0.0479424,0.353303,-0.050447,Cortical Thick Ascending Limb
0.079095,0.257442,0.00590538,Cortical Thick Ascending Limb
0.0936191,0.279349,0.00057826,Cortical Thick Ascending Limb
0.101751,0.280224,-0.0193686,Cortical Thick Ascending Limb
0.0739631,0.264041,0.00505739,Cortical Thick Ascending Limb
0.08274,0.338092,-0.046873,Cortical Thick Ascending Limb
0.0812327,0.328877,-0.0639893,Cortical Thick Ascending Limb
0.0735282,0.315729,-0.0537467,Cortical Thick Ascending Limb
0.083754,0.271399,0.00254482,Cortical Thick Ascending Limb
0.102676,0.310981,-0.0272223,Cortical Thick Ascending Limb
0.0551599,0.313807,-0.0414212,Cortical Thick Ascending Limb
0.0721028,0.274272,-0.0248012,Cortical Thick Ascending Limb
0.084046,0.294862,-0.0449633,Cortical Thick Ascending Limb
0.0638831,0.344723,-0.0400833,Cortical Thick Ascending Limb
0.0778279,0.337366,-0.0300715,Cortical Thick Ascending Limb
0.0983857,0.289717,-0.0246541,Cortical Thick Ascending Limb
0.0822157,0.268718,0.00481298,Cortical Thick Ascending Limb
0.0880147,0.332694,-0.0281678,Cortical Thick Ascending Limb
0.0475264,0.344317,-0.0293311,Cortical Thick Ascending Limb
0.0661916,0.278731,-0.0111123,Cortical Thick Ascending Limb
0.0924435,0.259113,-0.00678025,Cortical Thick Ascending Limb
0.0702343,0.337076,-0.0203706,Cortical Thick Ascending Limb
0.0661888,0.270803,0.00151372,Cortical Thick Ascending Limb
0.0864365,0.329129,-0.0310083,Cortical Thick Ascending Limb
0.0567654,0.347273,-0.043529,Cortical Thick Ascending Limb
0.040452,0.337738,-0.0424307,Cortical Thick Ascending Limb
0.0965611,0.320773,-0.032005,Cortical Thick Ascending Limb
0.0765325,0.327099,-0.0132411,Cortical Thick Ascending Limb
0.0564066,0.338831,-0.0190705,Cortical Thick Ascending Limb
0.0870959,0.294823,-0.000204621,Cortical Thick Ascending Limb
0.0551335,0.318387,-0.0434075,Cortical Thick Ascending Limb
0.081324,0.260693,-0.017271,Cortical Thick Ascending Limb
0.0813644,0.280907,-0.0335943,Cortical Thick Ascending Limb
0.0453,0.322263,-0.0141374,Cortical Thick Ascending Limb
0.066829,0.30798,-0.0432489,Cortical Thick Ascending Limb
0.103018,0.295108,-0.0254501,Cortical Thick Ascending Limb
0.0580365,0.306722,-0.0415945,Cortical Thick Ascending Limb
0.0909814,0.315981,-0.0197619,Cortical Thick Ascending Limb
0.087117,0.307513,-0.0533338,Cortical Thick Ascending Limb
0.080761,0.314913,-0.0137045,Cortical Thick Ascending Limb
0.074271,0.260113,0.0101788,Cortical Thick Ascending Limb
0.0977393,0.272706,-0.0153125,Cortical Thick Ascending Limb
0.0769832,0.344158,-0.0607425,Cortical Thick Ascending Limb
0.0470079,0.333847,-0.0537899,Cortical Thick Ascending Limb
0.0625607,0.312207,-0.0423667,Cortical Thick Ascending Limb
0.0903044,0.324119,-0.0308722,Cortical Thick Ascending Limb
0.100703,0.273134,-0.0137976,Cortical Thick Ascending Limb
0.0803068,0.330006,-0.0630214,Cortical Thick Ascending Limb
0.0880941,0.329754,-0.0390955,Cortical Thick Ascending Limb
0.0905469,0.322721,-0.0523421,Cortical Thick Ascending Limb
0.0646858,0.332739,-0.0249791,Cortical Thick Ascending Limb
0.0786525,0.269489,-0.0283561,Cortical Thick Ascending Limb
0.090334,0.25944,-0.0030813,Cortical Thick Ascending Limb
0.0835902,0.283581,-0.0386453,Cortical Thick Ascending Limb
0.0775547,0.28119,0.00293454,Cortical Thick Ascending Limb
0.057391,0.308622,-0.0296957,Cortical Thick Ascending Limb
0.0633379,0.300578,-0.0421711,Cortical Thick Ascending Limb
0.0840371,0.328224,-0.0260347,Cortical Thick Ascending Limb
0.0743839,0.265629,-0.00791656,Cortical Thick Ascending Limb
0.0745197,0.263307,0.00929843,Cortical Thick Ascending Limb
0.063854,0.29554,-0.0269363,Cortical Thick Ascending Limb
0.0779642,0.326026,-0.0197332,Cortical Thick Ascending Limb
0.0529596,0.352151,-0.0508835,Cortical Thick Ascending Limb
0.104572,0.2826,-0.0155987,Cortical Thick Ascending Limb
0.0731398,0.343812,-0.0383719,Cortical Thick Ascending Limb
0.0426798,0.34119,-0.0297366,Cortical Thick Ascending Limb
0.0903746,0.307535,-0.0517174,Cortical Thick Ascending Limb
0.0828217,0.270417,-0.0279224,Cortical Thick Ascending Limb
0.0827649,0.336345,-0.0479853,Cortical Thick Ascending Limb
0.100562,0.316851,-0.0238151,Cortical Thick Ascending Limb
0.0730742,0.334508,-0.0266484,Cortical Thick Ascending Limb
0.0953862,0.286437,-0.00656567,Cortical Thick Ascending Limb
0.0809829,0.292156,0.00604533,Cortical Thick Ascending Limb
0.0734,0.305589,-0.0538352,Cortical Thick Ascending Limb
0.0633286,0.331404,-0.0186864,Cortical Thick Ascending Limb
0.0924875,0.332105,-0.0421055,Cortical Thick Ascending Limb
0.0597878,0.334461,-0.0624632,Cortical Thick Ascending Limb
0.0763872,0.316612,-0.0575732,Cortical Thick Ascending Limb
0.0864262,0.291807,0.000827285,Cortical Thick Ascending Limb
0.0867757,0.3387,-0.0464519,Cortical Thick Ascending Limb
0.0602323,0.308136,-0.04495,Cortical Thick Ascending Limb
0.0733964,0.262643,0.00580592,Cortical Thick Ascending Limb
0.0823796,0.333584,-0.03789,Cortical Thick Ascending Limb
0.0877715,0.302232,-0.00631876,Cortical Thick Ascending Limb
0.0761841,0.271372,-0.0192903,Cortical Thick Ascending Limb
0.0953756,0.3141,-0.0432858,Cortical Thick Ascending Limb
0.0791429,0.268268,-0.0216807,Cortical Thick Ascending Limb
0.0569679,0.336915,-0.0207441,Cortical Thick Ascending Limb
0.0774024,0.311922,-0.0541407,Cortical Thick Ascending Limb
0.0936787,0.309168,-0.0503621,Cortical Thick Ascending Limb
0.0793561,0.320473,-0.0199807,Cortical Thick Ascending Limb
0.0800378,0.297552,0.000552119,Cortical Thick Ascending Limb
0.0719488,0.329885,-0.0563056,Cortical Thick Ascending Limb
0.0716925,0.327851,-0.0579406,Cortical Thick Ascending Limb
0.0900917,0.274529,-0.0205522,Cortical Thick Ascending Limb
0.0528461,0.334684,-0.0210837,Cortical Thick Ascending Limb
0.0840375,0.320607,-0.0206959,Cortical Thick Ascending Limb
0.0678358,0.345043,-0.0639983,Cortical Thick Ascending Limb
0.0837617,0.302992,-0.0510712,Cortical Thick Ascending Limb
0.0717588,0.291967,-0.0358798,Cortical Thick Ascending Limb
0.0537278,0.338962,-0.0573643,Cortical Thick Ascending Limb
0.0461974,0.336547,-0.0468988,Cortical Thick Ascending Limb
0.0620729,0.271413,0.00766888,Cortical Thick Ascending Limb
0.0956606,0.281752,-0.0204181,Cortical Thick Ascending Limb
0.0919912,0.313152,-0.0157359,Cortical Thick Ascending Limb
0.0852029,0.305522,-0.0556561,Cortical Thick Ascending Limb
0.0964276,0.283678,-0.00506292,Cortical Thick Ascending Limb
0.0701886,0.267897,0.011799,Cortical Thick Ascending Limb
0.0528519,0.352117,-0.047643,Cortical Thick Ascending Limb
0.0925074,0.331165,-0.0552249,Cortical Thick Ascending Limb
0.0755133,0.276163,-0.0321592,Cortical Thick Ascending Limb
0.0824318,0.292367,0.00650106,Cortical Thick Ascending Limb
0.0758822,0.342985,-0.0531345,Cortical Thick Ascending Limb
0.0673694,0.273032,-0.0037318,Cortical Thick Ascending Limb
0.0979957,0.29056,-0.0211597,Cortical Thick Ascending Limb
0.100066,0.309263,-0.0274509,Cortical Thick Ascending Limb
0.0995147,0.311338,-0.0321868,Cortical Thick Ascending Limb
0.0917864,0.326262,-0.0285591,Cortical Thick Ascending Limb
0.0752384,0.336335,-0.0660249,Cortical Thick Ascending Limb
0.099803,0.267817,-0.010901,Cortical Thick Ascending Limb
0.0375592,0.325189,-0.0257016,Cortical Thick Ascending Limb
0.0942055,0.306957,-0.0531207,Cortical Thick Ascending Limb
0.102246,0.310698,-0.0289172,Cortical Thick Ascending Limb
0.0826965,0.255193,-0.0109589,Cortical Thick Ascending Limb
0.0684758,0.294629,-0.0376483,Cortical Thick Ascending Limb
0.100932,0.301443,-0.0264769,Cortical Thick Ascending Limb
0.0791822,0.306639,-0.0566881,Cortical Thick Ascending Limb
0.0794633,0.325852,-0.0162772,Cortical Thick Ascending Limb
0.0628168,0.281647,0.00816854,Cortical Thick Ascending Limb
0.0861524,0.288928,-0.0344685,Cortical Thick Ascending Limb
0.0884637,0.302466,-0.0128218,Cortical Thick Ascending Limb
0.0381177,0.32917,-0.0317882,Cortical Thick Ascending Limb
0.0411189,0.327041,-0.0352482,Cortical Thick Ascending Limb
0.0881463,0.277364,-0.0346032,Cortical Thick Ascending Limb
0.0919928,0.32739,-0.02861,Cortical Thick Ascending Limb
0.108597,0.287844,-0.0215423,Cortical Thick Ascending Limb
0.0627914,0.268248,-0.00215656,Cortical Thick Ascending Limb
0.074434,0.31485,-0.0527959,Cortical Thick Ascending Limb
0.0924997,0.269491,0.000691325,Cortical Thick Ascending Limb
0.106627,0.282282,-0.0169798,Cortical Thick Ascending Limb
0.0754442,0.2693,-0.00860316,Cortical Thick Ascending Limb
0.0579083,0.341664,-0.0290214,Cortical Thick Ascending Limb
0.0366852,0.333561,-0.0208503,Cortical Thick Ascending Limb
0.089914,0.258037,-0.0124502,Cortical Thick Ascending Limb
0.0714132,0.268296,-0.0150745,Cortical Thick Ascending Limb
0.0686672,0.283877,-0.0299218,Cortical Thick Ascending Limb
0.0970139,0.300363,-0.0440127,Cortical Thick Ascending Limb
0.0534186,0.35195,-0.0509326,Cortical Thick Ascending Limb
0.086467,0.318491,-0.0161036,Cortical Thick Ascending Limb
0.0738158,0.262563,-0.0191444,Cortical Thick Ascending Limb
0.0634326,0.296501,-0.042592,Cortical Thick Ascending Limb
0.0648109,0.283945,0.00952975,Cortical Thick Ascending Limb
0.0705652,0.304395,-0.0445877,Cortical Thick Ascending Limb
0.0759929,0.300804,0.000112285,Cortical Thick Ascending Limb
0.089112,0.312172,-0.0578981,Cortical Thick Ascending Limb
0.0829485,0.276918,-0.0250196,Cortical Thick Ascending Limb
0.0859298,0.281273,0.00560725,Cortical Thick Ascending Limb
0.102697,0.291645,-0.0105073,Cortical Thick Ascending Limb
0.101442,0.284409,-0.0138795,Cortical Thick Ascending Limb
0.0703459,0.346044,-0.0304994,Cortical Thick Ascending Limb
0.0696927,0.274301,-0.0210217,Cortical Thick Ascending Limb
0.0902963,0.327619,-0.0506335,Cortical Thick Ascending Limb
0.0642405,0.31214,-0.0549697,Cortical Thick Ascending Limb
0.0975005,0.274182,-0.0145067,Cortical Thick Ascending Limb
0.0768801,0.326748,-0.0180299,Cortical Thick Ascending Limb
0.0482095,0.339804,-0.0468385,Cortical Thick Ascending Limb
0.0967411,0.322702,-0.0274679,Cortical Thick Ascending Limb
0.0825075,0.261055,-0.0221818,Cortical Thick Ascending Limb
0.0900997,0.291441,-0.0477356,Cortical Thick Ascending Limb
0.046494,0.33785,-0.0469844,Cortical Thick Ascending Limb
0.0995249,0.294412,-0.0372457,Cortical Thick Ascending Limb
0.0727457,0.344645,-0.0641299,Cortical Thick Ascending Limb
0.0553848,0.322531,-0.0462896,Cortical Thick Ascending Limb
0.0595168,0.353821,-0.0617054,Cortical Thick Ascending Limb
0.0697058,0.341257,-0.0350032,Cortical Thick Ascending Limb
0.0535661,0.316462,-0.0282689,Cortical Thick Ascending Limb
0.0723017,0.347032,-0.0646182,Cortical Thick Ascending Limb
0.0690895,0.316037,-0.0597956,Cortical Thick Ascending Limb
0.0918742,0.273602,-0.0162502,Cortical Thick Ascending Limb
0.0494515,0.352854,-0.0428704,Cortical Thick Ascending Limb
0.0724415,0.253776,0.0028349,Cortical Thick Ascending Limb
0.0949204,0.323614,-0.0423252,Cortical Thick Ascending Limb
0.0894037,0.298748,-0.0107199,Cortical Thick Ascending Limb
0.0813427,0.264904,-0.0185664,Cortical Thick Ascending Limb
0.059156,0.34285,-0.0258853,Cortical Thick Ascending Limb
0.0491699,0.339547,-0.0263533,Cortical Thick Ascending Limb
0.0904948,0.332666,-0.0595234,Cortical Thick Ascending Limb
0.0788078,0.3243,-0.0142236,Cortical Thick Ascending Limb
0.0883795,0.277952,0.00650032,Cortical Thick Ascending Limb
0.0863667,0.271181,0.00831952,Cortical Thick Ascending Limb
0.0419704,0.32902,-0.0230234,Cortical Thick Ascending Limb
0.0908349,0.326614,-0.0430197,Cortical Thick Ascending Limb
0.0545332,0.344489,-0.0344353,Cortical Thick Ascending Limb
0.0578968,0.355001,-0.0548933,Cortical Thick Ascending Limb
0.0985936,0.274848,-0.0166614,Cortical Thick Ascending Limb
0.0842568,0.290191,0.00728583,Cortical Thick Ascending Limb
0.0888817,0.311423,-0.0161633,Cortical Thick Ascending Limb
0.0853334,0.296512,-0.0470774,Cortical Thick Ascending Limb
0.0648184,0.285848,-0.0307264,Cortical Thick Ascending Limb
0.0635785,0.34962,-0.044398,Cortical Thick Ascending Limb
0.0603856,0.350344,-0.062136,Cortical Thick Ascending Limb
0.0905682,0.278142,-0.00378408,Cortical Thick Ascending Limb
0.0811197,0.3106,-0.0590559,Cortical Thick Ascending Limb
0.0830407,0.256977,-0.0112123,Cortical Thick Ascending Limb
0.0454985,0.317378,-0.0409134,Cortical Thick Ascending Limb
0.0563757,0.350713,-0.040556,Cortical Thick Ascending Limb
0.0906665,0.323794,-0.0518135,Cortical Thick Ascending Limb
0.0916879,0.323073,-0.0521993,Cortical Thick Ascending Limb
0.0558136,0.354011,-0.0503996,Cortical Thick Ascending Limb
0.0878282,0.264777,-0.0027624,Cortical Thick Ascending Limb
0.0751909,0.349843,-0.0551125,Cortical Thick Ascending Limb
0.0764009,0.258132,-0.00291841,Cortical Thick Ascending Limb
0.0845043,0.277836,0.0014392,Cortical Thick Ascending Limb
0.0806144,0.345199,-0.0465344,Cortical Thick Ascending Limb
0.0717519,0.344841,-0.0505852,Cortical Thick Ascending Limb
0.0607262,0.349177,-0.0405083,Cortical Thick Ascending Limb
0.087733,0.303883,-0.00833853,Cortical Thick Ascending Limb
0.0754495,0.258517,-0.00755714,Cortical Thick Ascending Limb
0.0943398,0.272449,-0.010766,Cortical Thick Ascending Limb
0.0618852,0.339597,-0.0620013,Cortical Thick Ascending Limb
0.0968137,0.284197,-0.0256564,Cortical Thick Ascending Limb
0.106687,0.286849,-0.0163398,Cortical Thick Ascending Limb
0.0661156,0.304676,-0.0436669,Cortical Thick Ascending Limb
0.0775791,0.307961,-0.00942419,Cortical Thick Ascending Limb
0.0458263,0.348966,-0.0354023,Cortical Thick Ascending Limb
0.0709421,0.349239,-0.044976,Cortical Thick Ascending Limb
0.0955395,0.296087,-0.00844401,Cortical Thick Ascending Limb
0.091616,0.288819,-0.00478705,Cortical Thick Ascending Limb
0.0979336,0.290492,-0.0375652,Cortical Thick Ascending Limb
0.0849189,0.301427,-0.0510126,Cortical Thick Ascending Limb
